run_id,seed,rule,q,width,depth,parameters,proxy_decoder_accuracy,exact_decoder_accuracy,decoder_advantage,rho_y,rho_p,iid_accuracy,single_channel_bayes,proxy_flip_rate,rule_flip_rate,proxy_probability_ate,rule_probability_ate,exact_acquisition_step,exact_acquisition_observed,exact_restricted_acquisition_step,competition_acquisition_step,competition_acquisition_observed,competition_restricted_acquisition_step
3efd1c70ca0b3626741c,97,multiplexer,0.99,8,1,145,1.0,1.0,0.0,0.6543,0.3457,0.99725,0.6239,0.3457,0.6543,0.35300816856482486,-0.643178134555394,362,1,362,,0,4096
3f190946f243d984ad64,67,conjunction,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,2.859866292569413e-06,-0.9999917035304072,32,1,32,45,1,45
3f24782fe62739f3c78f,23,majority,0.9,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.6909,0.0,1.0,0.0001486045679048119,-0.9998045389410614,64,1,64,181,1,181
3f25573cedf6b728100a,37,multiplexer,0.99,8,1,145,1.0,1.0,0.0,0.7479,0.2521,0.997,0.6299,0.2521,0.7479,0.2697179926504212,-0.727810368696096,362,1,362,,0,4096
3f4b7f76a5661d1b7df7,71,parity,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,0.009951325707999482,-0.9879225349305442,181,1,181,2896,1,2896
3f6f124dd4f3e9fa656a,23,majority,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6909,0.0,1.0,6.62810185239332e-06,-0.9999916400725081,16,1,16,91,1,91
3f8bf0acda497a5c8cf4,97,conjunction,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.7657,0.0,1.0,9.583075338260427e-06,-0.9999880147276726,2,1,2,32,1,32
3fa20623a106ffa9c63c,37,parity,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.5048,0.0,1.0,0.002725741225943569,-0.9966720100009163,362,1,362,2896,1,2896
3fd7954f12b773a58409,67,multiplexer,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6249,0.0,1.0,2.097350313454116e-06,-0.9999964066076638,23,1,23,64,1,64
3fffedcef77462e9ed42,67,parity,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.5075,0.0,1.0,0.0003539334029483908,-0.9992838582108933,362,1,362,1024,1,1024
4008ccf24a8e0d3e2d1c,41,majority,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,9.155144515813663e-06,-0.9999788819915287,23,1,23,64,1,64
402f55f2634031fe9173,83,majority,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.691,0.0,1.0,2.1624915399640364e-05,-0.9999702433298407,64,1,64,128,1,128
402fbddfed0fd2fa2340,11,parity,0.99,32,2,1633,1.0,1.0,0.0,0.1471,0.8529,0.99175,0.5078,0.8527,0.1471,0.8430183962445353,-0.15460548035659968,91,1,91,,0,4096
40f64c7218495d81e225,53,majority,0.99,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.6929,0.0,1.0,0.0004928553927984266,-0.999502209769139,8,1,8,256,1,256
411a5dffd705b3b545eb,37,parity,0.99,8,1,145,1.0,1.0,0.0,0.0,1.0,0.99,0.5048,1.0,0.0,0.9791844196617916,-0.00045435556591088975,2896,1,2896,,0,4096
41836bc708673a9a7f05,71,conjunction,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7605,0.0,1.0,6.022939570965153e-05,-0.9998165648430342,91,1,91,128,1,128
41932ba3528d44efe9c4,53,parity,0.99,8,2,217,1.0,1.0,0.0,0.0,1.0,0.99,0.506,1.0,0.0,0.9816901349354015,0.00011080881121710026,512,1,512,,0,4096
41afabc26f4b47f31610,67,majority,0.99,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.689,0.0,1.0,0.0005593092564907606,-0.9994347941401746,6,1,6,362,1,362
41cd609207447883ec8d,11,parity,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.5078,0.0,1.0,0.0792069684995462,-0.9007106315532903,362,1,362,,0,4096
41f2671a841085f101dc,71,multiplexer,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.628,0.0,1.0,2.8178689497477315e-05,-0.9999671496851624,64,1,64,256,1,256
428283933922035adfa1,67,multiplexer,0.99,16,2,561,1.0,1.0,0.0,0.9006,0.0994,0.9975,0.6249,0.0994,0.9006,0.1044902806210132,-0.8954844009471268,91,1,91,,0,4096
4302243f5a03bd921c7b,97,majority,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,1.8228760121329013e-06,-0.999997723500782,8,1,8,45,1,45
4318658b3bd2524a3df2,11,majority,0.99,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,0.00047701371624097623,-0.9995118177820829,45,1,45,362,1,362
436e9b6363585680b2f3,71,majority,0.99,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.6947,0.0,1.0,0.0007045368943006539,-0.9992949581420498,6,1,6,181,1,181
43903e79546c16e26b81,101,majority,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6922,0.0,1.0,8.945984563521536e-06,-0.9999802324812046,16,1,16,64,1,64
439f82417199e489060a,53,parity,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.506,0.0,1.0,0.0002920974526594921,-0.9994207635381012,64,1,64,724,1,724
443138871a72802a915c,101,multiplexer,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6318,0.0,1.0,7.649603767309033e-06,-0.9999841640965309,128,1,128,181,1,181
44b71cc0b5f46c1b586e,71,conjunction,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7605,0.0,1.0,0.00022715234439325203,-0.9996523879813815,91,1,91,181,1,181
44b7bf01d605fd5b984e,23,multiplexer,0.9,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.6296,0.0,1.0,0.00013826972350633834,-0.9998324745147195,64,1,64,362,1,362
44ff13e80b5392b8de2d,71,parity,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,0.00011197815757697192,-0.9998725239585021,45,1,45,512,1,512
456f10baa7b9563a9a40,71,multiplexer,0.99,16,2,561,1.0,1.0,0.0,0.8273,0.1727,0.998,0.628,0.1727,0.8273,0.17993443308198004,-0.820029811987453,128,1,128,,0,4096
457c24ffeebc5a939a8c,71,parity,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,0.00018708419659074207,-0.9996423649430072,64,1,64,512,1,512
459c2d77f73f889f6b77,97,majority,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,4.549410605269055e-06,-0.999993899813658,32,1,32,64,1,64
45bd0ae1bcf53b4497ae,71,majority,0.99,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6947,0.0,1.0,0.00014461937186751702,-0.9998516826128715,45,1,45,512,1,512
45cbe5a001e937c969f3,23,majority,0.99,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6909,0.0,1.0,0.0015547511045020095,-0.9984088072365422,91,1,91,512,1,512
45db251ebbb18fdd3083,67,conjunction,0.99,8,1,145,1.0,1.0,0.0,0.9912,0.0088,0.99975,0.7626,0.0088,0.9912,0.02047713346125041,-0.9789649123968643,181,1,181,1024,1,1024
45f3dd524c76ebebb985,67,multiplexer,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6249,0.0,1.0,2.150387790778464e-05,-0.9999743562752872,64,1,64,181,1,181
4629854dd271f10f2d2c,71,conjunction,0.75,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.7605,0.0,1.0,8.43841655058867e-05,-0.9997315978109435,181,1,181,128,1,128
466a5e28e490c4809439,23,conjunction,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,5.3583959734207334e-05,-0.9999219098907756,64,1,64,64,1,64
46ca4bacc25dc1242f04,101,multiplexer,0.99,16,1,289,1.0,1.0,0.0,0.8797,0.1203,0.99925,0.6318,0.1203,0.8797,0.15186166801336054,-0.8475967344939203,256,1,256,,0,4096
46deff5104647f28a351,11,parity,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.5078,0.0,1.0,0.0005734007986986221,-0.999313778530691,181,1,181,1024,1,1024
46e3bb126f98afdc46a4,67,majority,0.99,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.689,0.0,1.0,0.0009287210413032881,-0.9990577804403549,45,1,45,512,1,512
4754a83688cf5b7e41c6,67,conjunction,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,1.825944603003873e-05,-0.999977807696465,32,1,32,64,1,64
47acf25affd8030d9887,37,conjunction,0.99,64,1,1153,1.0,1.0,0.0,0.9995,0.0005,1.0,0.7629,0.0005,0.9995,0.01040720846491519,-0.98955010377681,64,1,64,362,1,362
47f11747d45cefe5e596,71,conjunction,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.7605,0.0,1.0,0.00016508950685651161,-0.9997671924159622,91,1,91,91,1,91
488e8de0d082b6ed7d58,67,majority,0.99,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.689,0.0,1.0,0.0006959702304428902,-0.9992991510332302,64,1,64,362,1,362
48b81d0ef4111d43d00b,97,majority,0.99,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,0.00030847051060012596,-0.9996909710006683,8,1,8,181,1,181
48ea909e766ce7f3c9fa,67,conjunction,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,2.2083356157289325e-05,-0.9999702755562423,32,1,32,91,1,91
48ec5b9b29d056268723,83,conjunction,0.99,8,1,145,1.0,1.0,0.0,0.9434,0.0566,0.9995,0.7633,0.0566,0.9434,0.05916987396748131,-0.9406480534334458,181,1,181,724,1,724
48f77711fee359760048,101,majority,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6922,0.0,1.0,1.1881113968106204e-06,-0.9999975017913384,23,1,23,64,1,64
4913a58b2ff68cf86df3,11,conjunction,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.7669,0.0,1.0,1.7050645868616443e-05,-0.9999399029825389,64,1,64,45,1,45
4972c60a08e97978387d,83,multiplexer,0.99,8,2,217,1.0,1.0,0.0,0.9748,0.0252,0.99975,0.6269,0.0252,0.9748,0.04553807367095634,-0.9544026594627754,181,1,181,2896,1,2896
49c29d1ea971c9b354c4,83,parity,0.99,64,2,5313,1.0,1.0,0.0,0.1157,0.8843,0.9915,0.5086,0.8843,0.1159,0.875957341810835,-0.12372430796801559,45,1,45,,0,4096
49c966b93a820921ef88,71,parity,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,0.0384366825590182,-0.9273803144171776,362,1,362,2896,1,2896
4a08cf920ce0df3adab5,37,multiplexer,0.99,128,1,2305,1.0,1.0,0.0,0.8966,0.1034,0.99825,0.6299,0.1034,0.8966,0.12412717739154945,-0.8758302231475594,64,1,64,,0,4096
4a6fd1f7cf93fa90d988,41,parity,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.5018,0.0,1.0,0.0013558250863335802,-0.9983503256529482,64,1,64,1448,1,1448
4aa0f60b30b1e54a5c22,71,parity,0.99,128,2,18817,1.0,1.0,0.0,0.0576,0.9424,0.991,0.5035,0.9421,0.058,0.9349825347809049,-0.06430908417074477,16,1,16,,0,4096
4aa4e7bfcfdcef3f21ab,41,majority,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,1.2491200650983192e-06,-0.9999968569050576,23,1,23,45,1,45
4add1b37206594fb4160,71,parity,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,0.00017856907730182198,-0.999595435072887,362,1,362,1024,1,1024
4b3a9036877b07c5dec5,101,parity,0.99,32,1,577,1.0,1.0,0.0,0.3094,0.6906,0.993,0.514,0.6906,0.3094,0.6544794811146434,-0.3395596827827172,181,1,181,,0,4096
4b3f661aa46b819b5d3f,71,multiplexer,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.628,0.0,1.0,1.9630817064754203e-05,-0.9999543221778932,181,1,181,256,1,256
4b91a420bda35d57883c,41,conjunction,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,1.6842639326513187e-05,-0.9999497582259957,64,1,64,64,1,64
4bb3088e6ff3eff7643e,97,parity,0.99,64,1,1153,1.0,1.0,0.0,0.0065,0.9935,0.99,0.5049,0.9935,0.0065,0.9589523402293555,-0.027984627136903084,91,1,91,,0,4096
4be38dbac96162e4b555,11,majority,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,1.6737529132750728e-06,-0.9999978555877808,11,1,11,45,1,45
4bed8bf4d901ec455d8d,11,conjunction,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.7669,0.0,1.0,4.929545062355085e-05,-0.999925156794054,181,1,181,128,1,128
4c133502d2cf43f7b944,97,majority,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,1.0147089058999348e-05,-0.9999767551475827,23,1,23,64,1,64
4cbb6c3ca99f38b6d364,53,multiplexer,0.99,32,1,577,1.0,1.0,0.0,0.8983,0.1017,0.9985,0.6301,0.1017,0.8983,0.1319976838326159,-0.8677775863271406,128,1,128,,0,4096
4ccc7283b96d4af31e26,41,parity,0.99,32,2,1633,1.0,1.0,0.0,0.3718,0.6282,0.9935,0.5018,0.6282,0.3718,0.6270133317489393,-0.37250684629541264,64,1,64,,0,4096
4cd1ebdd9712e64f1333,67,conjunction,0.99,128,2,18817,1.0,1.0,0.0,0.9958,0.0042,1.0,0.7626,0.0042,0.9958,0.007571432337219471,-0.9924264328702479,16,1,16,91,1,91
4cded53d4cd25c7891d2,53,multiplexer,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.6301,0.0,1.0,3.544763129974229e-05,-0.9999280270098397,64,1,64,181,1,181
4d0fab60a23cc3e700eb,53,conjunction,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.7638,0.0,1.0,0.00020363306441806178,-0.999676582083209,23,1,23,128,1,128
4d224ee7fa88c4782717,23,multiplexer,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6296,0.0,1.0,0.00020066151080735267,-0.9997572529730018,91,1,91,362,1,362
4d494c3458dfc04c1edb,37,parity,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.5048,0.0,1.0,0.0001817012106479872,-0.9997867300389728,64,1,64,1024,1,1024
4dbb7bd7ddf66ce2629d,41,parity,0.9,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.5018,0.0,1.0,0.00011699486622889204,-0.9998662761879772,45,1,45,724,1,724
4dfab091aec4c9ad5b01,41,multiplexer,0.9,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.631,0.0,1.0,1.7944320108154342e-05,-0.9999807151448759,23,1,23,128,1,128
4e2e27cb5f452c66ca64,101,conjunction,0.99,128,2,18817,1.0,1.0,0.0,0.9979,0.0021,1.0,0.7635,0.0021,0.9979,0.005464779246240164,-0.9945337784965659,1,1,1,91,1,91
4ea1649e2305d6c898cd,11,parity,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.5078,0.0,1.0,0.00463557340741023,-0.9942939020272578,128,1,128,1448,1,1448
4ea544e531ce78c17376,53,parity,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.506,0.0,1.0,0.010528623373470674,-0.9819567530008284,512,1,512,2896,1,2896
4eb5e41506d95a4c7296,37,multiplexer,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6299,0.0,1.0,0.00016312094794938194,-0.9996569297991016,181,1,181,362,1,362
4ec1d9961809961c8eaf,97,parity,0.9,16,1,289,1.0,1.0,0.0,0.0,1.0,0.9,0.5049,0.9999,0.0,0.7922273561445891,-0.012620385040558338,512,1,512,,0,4096
4ec4fc6f36ea9926d02b,101,conjunction,0.9,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,0.00032085754144077266,-0.9995244028009734,91,1,91,256,1,256
4eef66452a7b91e6a445,11,conjunction,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.7669,0.0,1.0,1.547567298708068e-05,-0.9999786133269725,32,1,32,91,1,91
4f62993fddf43fef3e2f,67,parity,0.75,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.5075,0.0,1.0,0.00431451891651814,-0.9919876891928711,512,1,512,1448,1,1448
4f7036a29f862876ba4c,97,majority,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,6.082129960971461e-07,-0.9999986992944747,64,1,64,91,1,91
500a29068700d8726f77,41,parity,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.5018,0.0,1.0,2.691769209130502e-05,-0.9999485266375061,64,1,64,512,1,512
506e0c956b1ec586088b,11,parity,0.75,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.5078,0.0,1.0,1.0629905054439936e-05,-0.9999802146883588,64,1,64,362,1,362
5144ba46f5f629e560cf,67,conjunction,0.75,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,3.41655444178635e-05,-0.9998675556383619,6,1,6,64,1,64
5172feb383c072124e4f,67,majority,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.689,0.0,1.0,3.915034597332759e-05,-0.9999504265203554,45,1,45,128,1,128
517b2070b87b6806cd94,53,conjunction,0.9,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.7638,0.0,1.0,4.974063922407677e-05,-0.9999303956662269,32,1,32,45,1,45
51f890969546a7fe1f97,67,conjunction,0.75,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.7626,0.0,1.0,7.555662681504539e-07,-0.9999979828887572,16,1,16,11,1,11
51f943c38da8f107f1f2,41,parity,0.99,128,2,18817,1.0,1.0,0.0,0.1021,0.8979,0.9905,0.5018,0.8979,0.1021,0.8893912237918318,-0.11047167595166484,23,1,23,,0,4096
520da1933ec45ade4a9d,97,parity,0.99,64,2,5313,1.0,1.0,0.0,0.0384,0.9616,0.9905,0.5049,0.9616,0.0385,0.9550621273305077,-0.04431774445104493,64,1,64,,0,4096
523e0bac7729b1a7d602,23,parity,0.99,32,1,577,1.0,1.0,0.0,0.0106,0.9894,0.99,0.508,0.9893,0.0105,0.9483049771574148,-0.0328386237519453,128,1,128,,0,4096
52677e132e32fcfaae6f,97,conjunction,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.7657,0.0,1.0,1.0232403101525322e-05,-0.9999684560360094,45,1,45,32,1,32
529030e60c9a3b8bba57,83,parity,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.5086,0.0,1.0,0.00014005939028328352,-0.9998362671287263,91,1,91,1024,1,1024
52ae116f227256224c6c,97,parity,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.5049,0.0,1.0,0.0006664863897307942,-0.9991748779460169,181,1,181,1448,1,1448
5302e7d5067d7c3e7199,11,majority,0.75,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,4.784374839648241e-05,-0.9998856512117945,64,1,64,128,1,128
530a790ebca2b3e47d1a,23,conjunction,0.99,128,2,18817,1.0,1.0,0.0,0.9989,0.0011,1.0,0.7588,0.0011,0.9989,0.004265903971686864,-0.9957326981804303,8,1,8,64,1,64
5329bf11474a950932f9,83,parity,0.75,8,2,217,1.0,1.0,0.0,0.9656,0.0344,0.96975,0.5086,0.0,0.9346,0.0929232179414472,-0.8545188654066864,512,1,512,1024,1,1024
535143cfe2a22ae6dc2a,37,multiplexer,0.99,8,2,217,1.0,1.0,0.0,0.8624,0.1376,0.99875,0.6299,0.1376,0.8624,0.1398695312068568,-0.8600367706961846,128,1,128,,0,4096
535d814ef1265ddea756,23,parity,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.508,0.0,1.0,0.0007662769028074002,-0.9984420284463073,512,1,512,1024,1,1024
541b1950e4731ed7b701,67,multiplexer,0.99,8,2,217,1.0,1.0,0.0,0.9412,0.0588,0.99875,0.6249,0.0588,0.9412,0.0671670335592484,-0.932767514519914,181,1,181,2896,1,2896
5438b9d53eddd66adac2,11,conjunction,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7669,0.0,1.0,1.2092570251882562e-05,-0.9999824340487319,45,1,45,45,1,45
5457afb7902a44dde84d,67,parity,0.75,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.5075,0.0,1.0,1.0386429860363422e-05,-0.9999803983939375,45,1,45,362,1,362
5476c181379ca651d209,11,parity,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.5078,0.0,1.0,0.00034024558778837606,-0.9993692596047207,91,1,91,724,1,724
54e09d32f33bbe54d6c1,71,parity,0.9,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.5035,0.0,1.0,4.790899253897465e-05,-0.9999472231691894,16,1,16,512,1,512
54ed3009954e6954c2df,37,conjunction,0.99,128,2,18817,1.0,1.0,0.0,0.9945,0.0055,1.0,0.7629,0.0055,0.9945,0.010252760581264057,-0.9897459334809413,1,1,1,91,1,91
555574da16e70df1352b,11,multiplexer,0.75,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6249,0.0,1.0,1.1446716328967343e-05,-0.9999778662101975,91,1,91,181,1,181
55608f9f9f9df7c4c81d,37,conjunction,0.9,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.7629,0.0,1.0,1.601954201786877e-05,-0.9999772079499255,45,1,45,64,1,64
557eb87cccfa581ab25c,97,majority,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,3.680238051913647e-05,-0.9999523531024835,23,1,23,91,1,91
55f197be9c0a572d5de9,67,multiplexer,0.99,32,2,1633,1.0,1.0,0.0,0.9634,0.0366,0.9995,0.6249,0.0366,0.9634,0.048121453032916,-0.951872323907749,64,1,64,1448,1,1448
5630af444831863f7f95,97,conjunction,0.99,32,2,1633,1.0,1.0,0.0,0.9984,0.0016,1.0,0.7657,0.0016,0.9984,0.004485176168415919,-0.9955064453340275,45,1,45,181,1,181
56691a9e6310836def37,41,majority,0.99,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,0.0010670230532695319,-0.9989142025330658,32,1,32,512,1,512
5674e21c469d231c0c7f,97,majority,0.99,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6936,0.0,1.0,0.0003809970019485362,-0.9996186792630497,8,1,8,128,1,128
568d5b911dd2ea95dfcd,11,majority,0.99,64,2,5313,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,0.00024708626529877415,-0.9997519584742982,11,1,11,128,1,128
56bf8c886cea6f4b8c1f,53,multiplexer,0.99,64,1,1153,1.0,1.0,0.0,0.9636,0.0364,0.9995,0.6301,0.0364,0.9636,0.06319546097312032,-0.936732091717353,91,1,91,2896,1,2896
57154409ed00a23b1520,41,multiplexer,0.9,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.631,0.0,1.0,0.00026562098886533884,-0.9996830222658398,91,1,91,512,1,512
571d774951c618eeaafa,11,parity,0.99,128,2,18817,1.0,1.0,0.0,0.1819,0.8181,0.991,0.5078,0.8181,0.1819,0.8123674951803945,-0.18756124605162483,23,1,23,,0,4096
57202e220f8235dee611,83,parity,0.99,128,1,2305,1.0,1.0,0.0,0.1157,0.8843,0.99075,0.5086,0.8843,0.1157,0.8481124896187726,-0.1502420066539028,45,1,45,,0,4096
57d20f5e3dc6642fed00,97,parity,0.99,8,2,217,1.0,1.0,0.0,0.0,1.0,0.99,0.5049,1.0,0.0,0.9822730460121731,-9.432506554122875e-05,362,1,362,,0,4096
57ef59716804000a6427,101,parity,0.99,16,1,289,1.0,1.0,0.0,0.0,1.0,0.99,0.514,1.0,0.0,0.9804566765958356,-0.0003459346904343808,362,1,362,,0,4096
58282280357094999d51,101,multiplexer,0.99,32,1,577,1.0,1.0,0.0,0.9229,0.0771,0.9995,0.6318,0.0771,0.9229,0.10820540085008012,-0.8916435475184779,128,1,128,,0,4096
58b1161e312adcdc37b1,53,parity,0.75,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.506,0.0,1.0,0.0013007713350421382,-0.9974172751769024,181,1,181,1024,1,1024
58ff8f5d0e471405faa9,11,majority,0.9,128,2,18817,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,3.3765147685467235e-07,-0.9999994999850816,4,1,4,32,1,32
5905148b8d7888648748,71,multiplexer,0.75,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.628,0.0,1.0,5.699041747538447e-06,-0.9999887535271457,64,1,64,128,1,128
59481d48f21bbd9ed71b,41,majority,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,7.549565140261882e-06,-0.9999884460896102,45,1,45,91,1,91
59b98899cc1aa8f540c5,101,majority,0.9,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.6922,0.0,1.0,5.132202224862986e-05,-0.9999349503359577,45,1,45,128,1,128
5a3232b1baa0408f9a35,101,multiplexer,0.9,16,2,561,1.0,1.0,0.0,1.0,0.0,1.0,0.6318,0.0,1.0,3.335373130140534e-05,-0.9999595853526911,128,1,128,256,1,256
5a5c26a067b677e66f0a,11,majority,0.9,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6919,0.0,1.0,1.9370270366276655e-05,-0.9999728851158379,91,1,91,128,1,128
5a69527c2696ea0d2df9,97,multiplexer,0.9,16,1,289,1.0,1.0,0.0,1.0,0.0,1.0,0.6239,0.0,1.0,0.0014129597119497057,-0.9983293631332636,181,1,181,1024,1,1024
5aa6aa70895f8e0ff1f3,23,conjunction,0.75,64,1,1153,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,1.6534359083047813e-05,-0.9999484763964838,64,1,64,45,1,45
5ad0677a6b5655646036,41,majority,0.99,32,2,1633,1.0,1.0,0.0,1.0,0.0,1.0,0.6949,0.0,1.0,0.0008540425495986988,-0.999144162458627,23,1,23,256,1,256
5b2308c72ad9bd3330a5,37,multiplexer,0.75,32,1,577,1.0,1.0,0.0,1.0,0.0,1.0,0.6299,0.0,1.0,8.438152702507734e-05,-0.9998259550947494,128,1,128,256,1,256
5b4e04c7a6fde7851914,41,conjunction,0.75,128,1,2305,1.0,1.0,0.0,1.0,0.0,1.0,0.7635,0.0,1.0,1.022702660786371e-05,-0.9999650241164564,45,1,45,32,1,32
5b5fd8cf2dcef65ea7b9,97,multiplexer,0.75,8,2,217,1.0,1.0,0.0,1.0,0.0,1.0,0.6239,0.0,1.0,2.2781520435643665e-05,-0.9999564772154005,181,1,181,362,1,362
5b9ea5d12e895812a9b7,23,conjunction,0.9,8,1,145,1.0,1.0,0.0,1.0,0.0,1.0,0.7588,0.0,1.0,0.0003638348952620781,-0.999434707418676,16,1,16,181,1,181
