inference_status,factor,comparison,cohort,outcome,matched_pairs,estimate,ci_low,ci_high,n_seeds
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Y_behavior_observed,40,-0.675,-0.825,-0.525,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Y_behavior_observed,80,-0.75,-0.85,-0.65,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,Q_causal_observed,40,1.0,1.0,1.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Q_causal_observed,40,1.0,1.0,1.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Q_causal_observed,80,1.0,1.0,1.0,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,Y_causal_observed,40,-0.825,-0.925,-0.7,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Y_causal_observed,40,-0.675,-0.825,-0.525,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Y_causal_observed,80,-0.75,-0.85,-0.6375,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,Q_behavior_restricted_step,40,-8113.325,-8118.5,-8108.15,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Q_behavior_restricted_step,40,-8112.175,-8118.5,-8107.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Q_behavior_restricted_step,80,-8112.75,-8116.775,-8109.3,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,Y_behavior_restricted_step,40,6859.1,6465.995625,7238.508125,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Y_behavior_restricted_step,40,5987.25,5173.212500000001,6765.306875,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Y_behavior_restricted_step,80,6423.175,5923.6971875,6884.8009375,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,Q_causal_restricted_step,40,-8113.325,-8118.5,-8108.15,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Q_causal_restricted_step,40,-8112.175,-8118.5,-8107.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Q_causal_restricted_step,80,-8112.75,-8116.775,-8109.2928125,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,Y_causal_restricted_step,40,6859.1,6477.394375000001,7244.5650000000005,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,Y_causal_restricted_step,40,6020.525,5215.526875,6781.375,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,Y_causal_restricted_step,80,6439.8125,5941.8575,6898.6825,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,time_share_D,40,0.3291961669921875,0.2772503280639649,0.37803817749023433,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,time_share_D,40,0.22423248291015624,0.1253911590576172,0.3180770111083984,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,time_share_D,80,0.2767143249511719,0.21538423538208007,0.33176704406738283,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,final_tuple_composite,40,0.125,0.05,0.2,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,final_tuple_composite,40,0.05,0.0,0.125,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,final_tuple_composite,80,0.0875,0.0375,0.1375,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,final_codeword_patch,40,0.2,0.075,0.325,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,final_codeword_patch,40,0.075,-0.025,0.2,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,final_codeword_patch,80,0.1375,0.05,0.225,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,original,final_tuple_consistency,40,-0.050274658203125,-0.0568060302734375,-0.04447006225585937,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,fresh,final_tuple_consistency,40,-0.038580322265625,-0.05407806396484375,-0.02022705078125,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,q_q,0.99 - 0.9,pooled,final_tuple_consistency,80,-0.044427490234375,-0.053045730590820316,-0.03416740417480468,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_behavior_P,60,-0.0149169921875,-0.02142791748046875,-0.007917175292968745,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_behavior_P,60,-0.012186686197916666,-0.021358540852864583,-0.0035481770833333337,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_behavior_P,120,-0.013551839192708335,-0.019004414876302084,-0.007964884440104167,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_behavior_Q,60,0.157763671875,0.14710652669270832,0.16765167236328127,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_behavior_Q,60,0.18786214192708334,0.17466929117838542,0.20106292724609373,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_behavior_Q,120,0.17281290690104167,0.16266988118489584,0.18347050984700522,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_behavior_Y,60,-0.16311848958333336,-0.17227874755859374,-0.15384084065755205,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_behavior_Y,60,-0.19801839192708334,-0.21983296712239586,-0.17969960530598958,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_behavior_Y,120,-0.18056844075520834,-0.19540679931640628,-0.16813145955403647,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_causal_P,60,-0.014780680338541668,-0.021183319091796875,-0.007496948242187499,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_causal_P,60,-0.012272135416666668,-0.021066080729166665,-0.0038064066569010414,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_causal_P,120,-0.013526407877604169,-0.019085795084635412,-0.007906850179036458,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_causal_Q,60,0.15786539713541667,0.14753468831380204,0.16779067993164062,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_causal_Q,60,0.18763936360677086,0.17378402709960938,0.20145083109537762,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_causal_Q,120,0.17275238037109372,0.16251260121663413,0.1837470245361328,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_causal_Y,60,-0.16297810872395835,-0.1718586697048611,-0.1533976542154948,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_causal_Y,60,-0.19812500000000005,-0.22052366468641493,-0.17844455295138892,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_causal_Y,120,-0.18055155436197917,-0.19533792622884114,-0.1680092349582248,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_probe_selectivity_Q,60,0.04816080729166668,0.030692545572916667,0.06576121012369793,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_probe_selectivity_Q,60,0.039229329427083334,0.029817606608072915,0.0490399169921875,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_probe_selectivity_Q,120,0.043695068359375,0.033852844238281256,0.053939514160156264,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_probe_selectivity_Y,60,-0.05635986328125,-0.08191752115885417,-0.031074930826822902,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_probe_selectivity_Y,60,-0.06934000651041666,-0.08267018636067708,-0.056428426106770825,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_probe_selectivity_Y,120,-0.06284993489583332,-0.07680948893229166,-0.04795511881510417,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_pure_P,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_pure_P,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_pure_P,120,0.0,0.0,0.0,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_pure_Q,60,0.33333333333333337,0.33333333333333337,0.33333333333333337,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_pure_Q,60,0.33333333333333337,0.33333333333333337,0.33333333333333337,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_pure_Q,120,0.33333333333333326,0.33333333333333326,0.33333333333333326,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_pure_Y,60,-0.3,-0.3833333333333333,-0.2333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_pure_Y,60,-0.4833333333333333,-0.5833333333333334,-0.3833333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_pure_Y,120,-0.39166666666666666,-0.475,-0.31666666666666665,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Q_behavior_observed,60,0.016666666666666666,0.0,0.05,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Q_behavior_observed,60,0.016666666666666666,0.0,0.05,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Q_behavior_observed,120,0.016666666666666666,0.0,0.041666666666666664,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Y_behavior_observed,60,-0.3,-0.3833333333333333,-0.2333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Y_behavior_observed,60,-0.45,-0.5666666666666667,-0.35,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Y_behavior_observed,120,-0.37499999999999994,-0.4583333333333333,-0.3,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Q_causal_observed,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Q_causal_observed,60,0.016666666666666666,0.0,0.05,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Q_causal_observed,120,0.008333333333333333,0.0,0.025,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Y_causal_observed,60,-0.3,-0.3833333333333333,-0.23291666666666513,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Y_causal_observed,60,-0.45,-0.5666666666666667,-0.35,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Y_causal_observed,120,-0.37499999999999994,-0.4583333333333333,-0.3,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Q_behavior_restricted_step,60,-135.88333333333335,-406.5,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Q_behavior_restricted_step,60,-135.5,-406.5,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Q_behavior_restricted_step,120,-135.69166666666666,-338.75,-0.19166666666666668,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Y_behavior_restricted_step,60,2425.9500000000003,2143.3729166666662,2682.9266666666667,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Y_behavior_restricted_step,60,3310.4833333333336,2731.7316666666666,3970.498333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Y_behavior_restricted_step,120,2868.2166666666662,2503.2947916666667,3286.1952083333335,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Q_causal_restricted_step,60,-0.7666666666666667,-1.9166666666666667,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Q_causal_restricted_step,60,-135.5,-406.5,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Q_causal_restricted_step,120,-68.13333333333334,-203.825,0.0,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,Y_causal_restricted_step,60,2423.3333333333335,2141.9095833333336,2688.66125,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,Y_causal_restricted_step,60,3294.75,2730.8133333333335,3934.0754166666675,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,Y_causal_restricted_step,120,2859.041666666667,2515.1260416666664,3269.5600000000004,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,time_share_D,60,-0.03818054199218751,-0.07438069661458334,-0.004167531331380204,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,time_share_D,60,0.06834106445312502,0.00033770243326823113,0.14519086201985681,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,time_share_D,120,0.015080261230468748,-0.026998532613118496,0.06410162607828777,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_tuple_composite,60,0.08333333333333333,0.03333333333333333,0.13333333333333336,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_tuple_composite,60,0.16666666666666666,0.09999999999999999,0.2333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_tuple_composite,120,0.125,0.08333333333333333,0.16666666666666666,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_codeword_patch,60,-0.11666666666666665,-0.18333333333333332,-0.05,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_codeword_patch,60,-0.03333333333333334,-0.11666666666666665,0.03333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_codeword_patch,120,-0.07499999999999998,-0.1333333333333333,-0.025,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,original,final_tuple_consistency,60,0.0030192057291666668,-0.0025594075520833327,0.008578084309895838,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,fresh,final_tuple_consistency,60,-0.007564290364583334,-0.018775533040364584,0.0012981160481770832,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,k_y,5 - 3,pooled,final_tuple_consistency,120,-0.0022725423177083334,-0.0092742919921875,0.0034975687662760434,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_behavior_P,60,-0.08716634114583334,-0.09605784098307292,-0.07785573323567707,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_behavior_P,60,-0.08173421223958333,-0.09488169352213542,-0.06789082845052083,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_behavior_P,120,-0.08445027669270834,-0.09234303792317708,-0.07596359252929688,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_behavior_Q,60,0.0435546875,0.034765625,0.050952250162760414,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_behavior_Q,60,0.03003336588541667,0.018354187011718752,0.041341247558593745,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_behavior_Q,120,0.036794026692708336,0.029000142415364586,0.0443402099609375,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_behavior_Y,60,-0.04181315104166666,-0.05067138671875,-0.03216115315755208,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_behavior_Y,60,-0.02930094401041667,-0.04071889241536459,-0.01623067220052083,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_behavior_Y,120,-0.03555704752604167,-0.04352025349934897,-0.026972859700520827,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_causal_P,60,-0.08700968424479165,-0.09609191894531248,-0.07765090942382813,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_causal_P,60,-0.08155924479166668,-0.0947070821126302,-0.06744308471679687,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_causal_P,120,-0.08428446451822916,-0.0925330098470052,-0.07562535603841145,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_causal_Q,60,0.04394734700520834,0.03482948303222656,0.05134694417317708,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_causal_Q,60,0.030075073242187507,0.01845293680826823,0.04147791544596355,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_causal_Q,120,0.037011210123697916,0.02889433542887369,0.044513092041015626,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_causal_Y,60,-0.04207370334201389,-0.05070521036783854,-0.03244110107421875,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_causal_Y,60,-0.029144422743055565,-0.04075919596354166,-0.016076870388454862,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_causal_Y,120,-0.03560906304253473,-0.04346138848198785,-0.027324600219726568,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_probe_selectivity_Q,60,-0.099853515625,-0.1116131591796875,-0.08842641194661457,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_probe_selectivity_Q,60,-0.09718017578124999,-0.10780588785807291,-0.08617685953776041,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_probe_selectivity_Q,120,-0.09851684570312501,-0.10649246215820311,-0.09039876302083334,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_probe_selectivity_Y,60,-0.0010701497395833339,-0.012020975748697918,0.008855183919270837,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_probe_selectivity_Y,60,-0.00025634765625,-0.012520751953125001,0.0122357177734375,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_probe_selectivity_Y,120,-0.0006632486979166671,-0.008933563232421875,0.007404123942057294,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_pure_P,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_pure_P,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_pure_P,120,0.0,0.0,0.0,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_pure_Q,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_pure_Q,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_pure_Q,120,0.0,0.0,0.0,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_pure_Y,60,-0.2,-0.2666666666666666,-0.13333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_pure_Y,60,-0.15,-0.2,-0.09999999999999999,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_pure_Y,120,-0.17499999999999996,-0.21666666666666665,-0.1333333333333333,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Q_behavior_observed,60,0.016666666666666666,0.0,0.05,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Q_behavior_observed,60,-0.016666666666666666,-0.05,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Q_behavior_observed,120,0.0,-0.025,0.025,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Y_behavior_observed,60,-0.2,-0.26666666666666666,-0.13333333333333336,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Y_behavior_observed,60,-0.15,-0.21666666666666665,-0.08333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Y_behavior_observed,120,-0.175,-0.225,-0.12499999999999997,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Q_causal_observed,60,0.0,0.0,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Q_causal_observed,60,-0.016666666666666666,-0.05,0.0,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Q_causal_observed,120,-0.008333333333333333,-0.025,0.0,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Y_causal_observed,60,-0.2,-0.26666666666666666,-0.13333333333333336,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Y_causal_observed,60,-0.15,-0.21666666666666665,-0.08333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Y_causal_observed,120,-0.175,-0.225,-0.12499999999999997,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Q_behavior_restricted_step,60,-123.21666666666665,-394.98333333333335,14.116666666666665,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Q_behavior_restricted_step,60,140.43333333333334,0.9333333333333336,412.9,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Q_behavior_restricted_step,120,8.60833333333334,-192.65916666666666,209.72041666666667,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Y_behavior_restricted_step,60,1080.6833333333332,649.0758333333332,1437.1720833333334,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Y_behavior_restricted_step,60,879.4166666666667,419.96916666666664,1290.7029166666666,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Y_behavior_restricted_step,120,980.05,670.41125,1265.4445833333336,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Q_causal_restricted_step,60,11.9,9.383333333333333,14.499999999999996,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Q_causal_restricted_step,60,140.43333333333334,1.3333333333333333,412.9,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Q_causal_restricted_step,120,76.16666666666667,6.191458333333334,212.25,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,Y_causal_restricted_step,60,1078.0666666666668,635.4116666666666,1457.82125,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,Y_causal_restricted_step,60,879.7833333333334,431.2445833333332,1288.9787500000002,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,Y_causal_restricted_step,120,978.9249999999998,673.6141666666667,1271.7841666666666,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,time_share_D,60,0.12423604329427085,0.07229639689127605,0.16792549133300783,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,time_share_D,60,0.09970499674479168,0.048230692545572926,0.149013900756836,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,time_share_D,120,0.11197052001953126,0.07461364746093749,0.1459476089477539,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_tuple_composite,60,0.24999999999999994,0.2,0.3,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_tuple_composite,60,0.16666666666666669,0.09999999999999999,0.2333333333333333,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_tuple_composite,120,0.20833333333333331,0.15833333333333333,0.25,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_codeword_patch,60,-0.05,-0.11666666666666665,0.016666666666666666,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_codeword_patch,60,0.0,-0.05,0.05,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_codeword_patch,120,-0.025,-0.06666666666666667,0.016666666666666666,20
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,original,final_tuple_consistency,60,0.0001546223958333335,-0.006404825846354168,0.006523844401041671,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,fresh,final_tuple_consistency,60,-0.0012654622395833338,-0.009367167154947917,0.007251586914062502,10
adaptive_exploratory_posthoc_with_fresh_seed_replication,overlap,nested - independent,pooled,final_tuple_consistency,120,-0.0005554199218750001,-0.005676472981770833,0.004901224772135417,20
