seed,trajectory,eligible_intersection,first_non_p_goal,first_non_p_confirmation_step,final_control_taxonomy,final_boolean_signature,final_boolean_signature_int,final_target_accuracy,auc128_P,handoff_P_observed,handoff_P_first_qualifying,handoff_P_confirmation,restricted_time_P,zero_behavior_P,zero_causal_P,zero_probe_final_hidden_P,zero_probe_selective_final_hidden_P,zero_control_P,final_behavior_P,final_causal_P,final_probe_final_hidden_P,final_probe_selective_final_hidden_P,final_control_P,auc128_Q,handoff_Q_observed,handoff_Q_first_qualifying,handoff_Q_confirmation,restricted_time_Q,zero_behavior_Q,zero_causal_Q,zero_probe_final_hidden_Q,zero_probe_selective_final_hidden_Q,zero_control_Q,final_behavior_Q,final_causal_Q,final_probe_final_hidden_Q,final_probe_selective_final_hidden_Q,final_control_Q,auc128_Y,handoff_Y_observed,handoff_Y_first_qualifying,handoff_Y_confirmation,restricted_time_Y,zero_behavior_Y,zero_causal_Y,zero_probe_final_hidden_Y,zero_probe_selective_final_hidden_Y,zero_control_Y,final_behavior_Y,final_causal_Y,final_probe_final_hidden_Y,final_probe_selective_final_hidden_Y,final_control_Y
191,independent_reset,True,Q,24,Y,01010101,85,1.0,0.54103684425354,True,0,1,1.0,0.999267578125,0.9986572265625,1.0,0.41455078125,0.99896240234375,0.5,0.5,0.980712890625,0.298583984375,0.5,0.9590448141098022,True,17,24,24.0,0.500732421875,0.50177001953125,0.989501953125,0.404052734375,0.501251220703125,0.5,0.5,0.9990234375,0.31689453125,0.5,0.5005241235097249,True,304,418,418.0,0.500244140625,0.5005696614583334,0.513916015625,-0.071533203125,0.5004069010416667,1.0,1.0,1.0,0.31787109375,1.0
191,nested_carry,True,Q,33,Y,01010101,85,1.0,0.5776691436767578,True,0,1,1.0,1.0,0.9998779296875,1.0,0.384765625,0.99993896484375,0.5,0.5,0.99169921875,0.261962890625,0.5,0.9217965602874756,True,24,33,33.0,0.5,0.50006103515625,0.801025390625,0.185791015625,0.500030517578125,0.5,0.5,1.0,0.270263671875,0.5,0.5010832945505778,True,222,304,304.0,0.5,0.5000813802083334,0.503662109375,-0.111572265625,0.5000406901041667,1.0,1.0,1.0,0.270263671875,1.0
191,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5861783027648926,True,0,1,1.0,1.0,0.9998779296875,1.0,0.384765625,0.99993896484375,0.5,0.5,0.99462890625,0.281982421875,0.5,0.9137188196182251,True,33,45,45.0,0.5,0.50006103515625,0.801025390625,0.185791015625,0.500030517578125,0.5,0.5,0.998779296875,0.2861328125,0.5,0.5014541149139404,True,222,304,304.0,0.5,0.5000813802083334,0.503662109375,-0.111572265625,0.5000406901041667,1.0,1.0,1.0,0.287353515625,1.0
191,scratch,True,Q,45,Y,01010101,85,1.0,0.49509143829345703,False,,,1024.0,0.498046875,0.4974365234375,0.967041015625,0.397216796875,0.49774169921875,0.5,0.5,0.935546875,0.164794921875,0.5,0.9298678636550903,True,33,45,45.0,0.49658203125,0.5018310546875,0.662841796875,0.093017578125,0.49920654296875,0.5,0.5,0.993408203125,0.22265625,0.5,0.5030557314554851,True,222,304,304.0,0.49755859375,0.4989420572916667,0.526123046875,-0.043701171875,0.49825032552083337,1.0,1.0,1.0,0.229248046875,1.0
191,sham,True,Q,45,Y,01010101,85,1.0,0.49629974365234375,False,,,1024.0,0.5458984375,0.5399169921875,0.899169921875,0.335693359375,0.54290771484375,0.5,0.5,0.883056640625,0.138671875,0.5,0.9262139797210693,True,33,45,45.0,0.49560546875,0.49853515625,0.6708984375,0.107421875,0.4970703125,0.5,0.5,0.9970703125,0.252685546875,0.5,0.5166134039560955,True,161,222,222.0,0.49169921875,0.4901529947916667,0.53515625,-0.0283203125,0.49092610677083337,1.0,1.0,1.0,0.255615234375,1.0
193,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5395627021789551,True,0,1,1.0,0.9990234375,0.9989013671875,1.0,0.39501953125,0.99896240234375,0.5,0.5,0.99462890625,0.37158203125,0.5,0.8141542673110962,True,17,24,24.0,0.5009765625,0.50079345703125,0.967529296875,0.362548828125,0.500885009765625,0.5,0.5,0.995849609375,0.372802734375,0.5,0.6405985355377197,True,117,128,128.0,0.5,0.5000813802083334,0.600830078125,-0.004150390625,0.5000406901041667,1.0,1.0,1.0,0.376953125,1.0
193,independent_reset,True,Q,33,Y,01010101,85,1.0,0.5526077747344971,True,0,1,1.0,0.9990234375,0.9989013671875,1.0,0.39501953125,0.99896240234375,0.5,0.5,0.999755859375,0.365234375,0.5,0.8446096181869507,True,24,33,33.0,0.5009765625,0.50079345703125,0.967529296875,0.362548828125,0.500885009765625,0.5,0.5,0.99853515625,0.364013671875,0.5,0.6025060812632242,True,117,128,128.0,0.5,0.5000813802083334,0.600830078125,-0.004150390625,0.5000406901041667,1.0,1.0,1.0,0.365478515625,1.0
193,nested_carry,True,Q,62,Y,01010101,85,1.0,0.588176965713501,True,0,1,1.0,1.0,1.0,1.0,0.410888671875,1.0,0.5,0.5,0.990966796875,0.34033203125,0.5,0.7083702087402344,True,45,62,62.0,0.5,0.50006103515625,0.74609375,0.156982421875,0.500030517578125,0.5,0.5,0.995849609375,0.34521484375,0.5,0.7108909289042156,True,117,128,128.0,0.5,0.5,0.575927734375,-0.01318359375,0.5,1.0,1.0,1.0,0.349365234375,1.0
193,nested_reset,True,Q,62,Y,01010101,85,1.0,0.5995910167694092,True,0,1,1.0,1.0,1.0,1.0,0.410888671875,1.0,0.5,0.5,0.99853515625,0.336181640625,0.5,0.756627082824707,True,45,62,62.0,0.5,0.50006103515625,0.74609375,0.156982421875,0.500030517578125,0.5,0.5,0.99853515625,0.336181640625,0.5,0.6524115403493245,True,117,128,128.0,0.5,0.5,0.575927734375,-0.01318359375,0.5,1.0,1.0,1.0,0.337646484375,1.0
193,scratch,True,Q,45,Y,01010101,85,1.0,0.49223804473876953,False,,,1024.0,0.53564453125,0.53759765625,0.958740234375,0.385986328125,0.53662109375,0.5,0.5,0.93408203125,0.1484375,0.5,0.8466569185256958,True,33,45,45.0,0.50146484375,0.50323486328125,0.67431640625,0.1015625,0.502349853515625,0.5,0.5,0.9912109375,0.20556640625,0.5,0.5790551503499348,True,128,161,161.0,0.49658203125,0.5011800130208334,0.531005859375,-0.041748046875,0.4988810221354167,1.0,1.0,1.0,0.21435546875,1.0
193,sham,True,Q,45,Y,01010101,85,1.0,0.49158573150634766,False,,,1024.0,0.552001953125,0.5513916015625,0.914306640625,0.357666015625,0.55169677734375,0.5,0.5,0.88427734375,0.118408203125,0.5,0.7971233129501343,True,33,45,45.0,0.489990234375,0.48272705078125,0.62646484375,0.06982421875,0.486358642578125,0.5,0.5,0.998046875,0.232177734375,0.5,0.6316738923390706,True,117,128,128.0,0.506591796875,0.508544921875,0.522216796875,-0.034423828125,0.507568359375,1.0,1.0,1.0,0.234130859375,1.0
197,independent_carry,True,Q,17,Y,01010101,85,1.0,0.5304927825927734,True,0,1,1.0,0.987548828125,0.9873046875,1.0,0.358642578125,0.9874267578125,0.5,0.5,0.987548828125,0.280029296875,0.5,0.9688506126403809,True,13,17,17.0,0.512451171875,0.51220703125,0.998779296875,0.357421875,0.5123291015625,0.5,0.5,0.994140625,0.28662109375,0.5,0.5010827382405599,True,222,304,304.0,0.501220703125,0.5016276041666666,0.534912109375,-0.1064453125,0.5014241536458333,1.0,1.0,1.0,0.29248046875,1.0
197,independent_reset,True,Q,17,Y,01010101,85,1.0,0.5348563194274902,True,0,1,1.0,0.987548828125,0.9873046875,1.0,0.358642578125,0.9874267578125,0.5,0.5,0.9892578125,0.2900390625,0.5,0.9647618532180786,True,13,17,17.0,0.512451171875,0.51220703125,0.998779296875,0.357421875,0.5123291015625,0.5,0.5,0.998046875,0.298828125,0.5,0.500816822052002,True,222,304,304.0,0.501220703125,0.5016276041666666,0.534912109375,-0.1064453125,0.5014241536458333,1.0,1.0,1.0,0.30078125,1.0
197,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5636692047119141,True,0,1,1.0,1.0,1.0,1.0,0.403564453125,1.0,0.5,0.5,0.989990234375,0.26025390625,0.5,0.9225651025772095,True,33,45,45.0,0.5,0.5,0.845703125,0.249267578125,0.5,0.5,0.5,0.9970703125,0.267333984375,0.5,0.5091711680094401,True,161,222,222.0,0.5,0.5,0.529541015625,-0.06689453125,0.5,1.0,1.0,1.0,0.270263671875,1.0
197,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5721983909606934,True,0,1,1.0,1.0,1.0,1.0,0.403564453125,1.0,0.5,0.5,0.999755859375,0.288330078125,0.5,0.9217597246170044,True,33,45,45.0,0.5,0.5,0.845703125,0.249267578125,0.5,0.5,0.5,0.996337890625,0.284912109375,0.5,0.5057546297709148,True,161,222,222.0,0.5,0.5,0.529541015625,-0.06689453125,0.5,1.0,1.0,1.0,0.28857421875,1.0
197,scratch,True,Q,33,Y,01010101,85,1.0,0.49648189544677734,False,,,1024.0,0.4306640625,0.4398193359375,0.955810546875,0.363525390625,0.43524169921875,0.5,0.5,0.855712890625,0.09716796875,0.5,0.9191762208938599,True,24,33,33.0,0.49658203125,0.4957275390625,0.7041015625,0.11181640625,0.49615478515625,0.5,0.5,0.9990234375,0.240478515625,0.5,0.520294189453125,True,161,222,222.0,0.49853515625,0.494873046875,0.53369140625,-0.05859375,0.4967041015625,1.0,1.0,1.0,0.241455078125,1.0
197,sham,True,Q,45,Y,01010101,85,1.0,0.49036121368408203,False,,,1024.0,0.470458984375,0.4744873046875,0.899169921875,0.3291015625,0.47247314453125,0.5,0.5,0.79638671875,0.073974609375,0.5,0.8247247934341431,True,33,45,45.0,0.494873046875,0.49737548828125,0.669189453125,0.09912109375,0.496124267578125,0.5,0.5,0.999755859375,0.27734375,0.5,0.5998037656148274,True,128,161,161.0,0.503662109375,0.5022786458333334,0.532470703125,-0.03759765625,0.5029703776041667,1.0,1.0,1.0,0.277587890625,1.0
199,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5492515563964844,True,0,1,1.0,1.0,0.9998779296875,1.0,0.39794921875,0.99993896484375,0.5,0.5,0.98779296875,0.231689453125,0.5,0.9505043029785156,True,17,24,24.0,0.5,0.50018310546875,0.96337890625,0.361328125,0.500091552734375,0.5,0.5,1.0,0.243896484375,0.5,0.5002737840016683,True,304,418,418.0,0.5,0.4999186197916667,0.51513671875,-0.0869140625,0.49995930989583337,1.0,1.0,1.0,0.243896484375,1.0
199,independent_reset,True,Q,33,Y,01010101,85,1.0,0.5575575828552246,True,0,1,1.0,1.0,0.9998779296875,1.0,0.39794921875,0.99993896484375,0.5,0.5,0.98828125,0.24169921875,0.5,0.9421981573104858,True,24,33,33.0,0.5,0.50018310546875,0.96337890625,0.361328125,0.500091552734375,0.5,0.5,0.99853515625,0.251953125,0.5,0.5000998973846436,True,304,418,418.0,0.5,0.4999186197916667,0.51513671875,-0.0869140625,0.49995930989583337,1.0,1.0,1.0,0.25341796875,1.0
199,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5904607772827148,True,0,1,1.0,1.0,1.0,1.0,0.397216796875,1.0,0.5,0.5,0.99755859375,0.27294921875,0.5,0.9031411409378052,True,33,45,45.0,0.5,0.5,0.7744140625,0.171630859375,0.5,0.5,0.5,0.996337890625,0.271728515625,0.5,0.5022592544555664,True,222,304,304.0,0.5,0.5,0.5341796875,-0.068603515625,0.5,1.0,1.0,1.0,0.275390625,1.0
199,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5924777984619141,True,0,1,1.0,1.0,1.0,1.0,0.397216796875,1.0,0.5,0.5,0.99755859375,0.30419921875,0.5,0.9037187099456787,True,33,45,45.0,0.5,0.5,0.7744140625,0.171630859375,0.5,0.5,0.5,0.996826171875,0.303466796875,0.5,0.5015433629353842,True,222,304,304.0,0.5,0.5,0.5341796875,-0.068603515625,0.5,1.0,1.0,1.0,0.306640625,1.0
199,scratch,True,Q,45,Y,01010101,85,1.0,0.5063691139221191,False,,,1024.0,0.463623046875,0.4586181640625,0.939453125,0.354248046875,0.46112060546875,0.5,0.5,0.92529296875,0.185302734375,0.5,0.8483939170837402,True,33,45,45.0,0.499267578125,0.4974365234375,0.627197265625,0.0419921875,0.49835205078125,0.5,0.5,0.995361328125,0.25537109375,0.5,0.5762141545613606,True,128,161,161.0,0.506103515625,0.5050048828125,0.543701171875,-0.04150390625,0.50555419921875,1.0,1.0,1.0,0.260009765625,1.0
199,sham,True,Q,45,Y,01010101,85,1.0,0.507094144821167,False,,,1024.0,0.482421875,0.4853515625,0.840576171875,0.272216796875,0.48388671875,0.5,0.5,0.748291015625,-0.024658203125,0.5,0.8213093280792236,True,33,45,45.0,0.4853515625,0.4920654296875,0.570556640625,0.002197265625,0.48870849609375,0.5,0.5,1.0,0.22705078125,0.5,0.5920937061309814,True,128,161,161.0,0.509765625,0.5021158854166666,0.52880859375,-0.03955078125,0.5059407552083333,1.0,1.0,1.0,0.22705078125,1.0
211,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5406665802001953,True,0,1,1.0,0.995849609375,0.9959716796875,1.0,0.40771484375,0.99591064453125,0.5,0.5,0.993896484375,0.32080078125,0.5,0.9145801067352295,True,17,24,24.0,0.504150390625,0.50433349609375,0.947265625,0.35498046875,0.504241943359375,0.5,0.5,0.999755859375,0.32666015625,0.5,0.546177864074707,True,161,222,222.0,0.500732421875,0.5010986328125,0.5576171875,-0.03466796875,0.50091552734375,1.0,1.0,1.0,0.326904296875,1.0
211,independent_reset,True,Q,24,Y,01010101,85,1.0,0.5462465286254883,True,0,1,1.0,0.995849609375,0.9959716796875,1.0,0.40771484375,0.99591064453125,0.5,0.5,0.996826171875,0.319091796875,0.5,0.9336326122283936,True,17,24,24.0,0.504150390625,0.50433349609375,0.947265625,0.35498046875,0.504241943359375,0.5,0.5,0.999755859375,0.322021484375,0.5,0.5208501815795898,True,161,222,222.0,0.500732421875,0.5010986328125,0.5576171875,-0.03466796875,0.50091552734375,1.0,1.0,1.0,0.322265625,1.0
211,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5847733020782471,True,0,1,1.0,1.0,1.0,1.0,0.417236328125,1.0,0.5,0.5,0.994140625,0.337890625,0.5,0.8321037292480469,True,33,45,45.0,0.5,0.50006103515625,0.78759765625,0.204833984375,0.500030517578125,0.5,0.5,0.999755859375,0.343505859375,0.5,0.5849427382151285,True,128,161,161.0,0.5,0.5001220703125,0.55517578125,-0.027587890625,0.50006103515625,1.0,1.0,1.0,0.34375,1.0
211,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5943155288696289,True,0,1,1.0,1.0,1.0,1.0,0.417236328125,1.0,0.5,0.5,1.0,0.345703125,0.5,0.8570053577423096,True,33,45,45.0,0.5,0.50006103515625,0.78759765625,0.204833984375,0.500030517578125,0.5,0.5,0.99853515625,0.34423828125,0.5,0.5558043320973713,True,161,222,222.0,0.5,0.5001220703125,0.55517578125,-0.027587890625,0.50006103515625,1.0,1.0,1.0,0.345703125,1.0
211,scratch,True,Q,45,Y,01010101,85,1.0,0.499661922454834,False,,,1024.0,0.48291015625,0.4794921875,0.986083984375,0.411376953125,0.481201171875,0.5,0.5,0.927001953125,0.190673828125,0.5,0.8583812713623047,True,33,45,45.0,0.51025390625,0.5201416015625,0.640380859375,0.065673828125,0.51519775390625,0.5,0.5,1.0,0.263671875,0.5,0.5556511878967285,True,161,222,222.0,0.501953125,0.503662109375,0.546875,-0.02783203125,0.5028076171875,1.0,1.0,1.0,0.263671875,1.0
211,sham,True,Q,62,Y,01010101,85,1.0,0.49892282485961914,False,,,1024.0,0.441162109375,0.4407958984375,0.954833984375,0.398193359375,0.44097900390625,0.5,0.5,0.946533203125,0.2646484375,0.5,0.8836723566055298,True,45,62,62.0,0.510498046875,0.51416015625,0.614501953125,0.057861328125,0.5123291015625,0.5,0.5,0.98974609375,0.307861328125,0.5,0.5269429683685303,True,161,222,222.0,0.515380859375,0.5144449869791666,0.531982421875,-0.024658203125,0.5149129231770833,1.0,1.0,1.0,0.318115234375,1.0
223,independent_carry,True,Q,17,Y,01010101,85,1.0,0.5356597900390625,True,0,1,1.0,0.992919921875,0.9932861328125,1.0,0.346435546875,0.99310302734375,0.5,0.5,0.995361328125,0.233154296875,0.5,0.9643936157226562,True,13,17,17.0,0.507080078125,0.50714111328125,0.992431640625,0.3388671875,0.507110595703125,0.5,0.5,1.0,0.23779296875,0.5,0.5002447764078776,True,222,304,304.0,0.499267578125,0.4998779296875,0.56103515625,-0.092529296875,0.49957275390625,1.0,1.0,1.0,0.23779296875,1.0
223,independent_reset,True,Q,24,Y,01010101,85,1.0,0.5419344902038574,True,0,1,1.0,0.992919921875,0.9932861328125,1.0,0.346435546875,0.99310302734375,0.5,0.5,0.999755859375,0.232177734375,0.5,0.9579633474349976,True,17,24,24.0,0.507080078125,0.50714111328125,0.992431640625,0.3388671875,0.507110595703125,0.5,0.5,1.0,0.232421875,0.5,0.5005168914794922,True,222,304,304.0,0.499267578125,0.4998779296875,0.56103515625,-0.092529296875,0.49957275390625,1.0,1.0,1.0,0.232421875,1.0
223,nested_carry,True,Q,45,Y,01010101,85,1.0,0.5730316638946533,True,0,1,1.0,0.999755859375,0.99951171875,1.0,0.380859375,0.9996337890625,0.5,0.5,1.0,0.279541015625,0.5,0.9064797163009644,True,33,45,45.0,0.500244140625,0.50067138671875,0.854736328125,0.235595703125,0.500457763671875,0.5,0.5,1.0,0.279541015625,0.5,0.5210560957590739,True,161,222,222.0,0.500244140625,0.4999593098958333,0.566650390625,-0.052490234375,0.5001017252604166,1.0,1.0,1.0,0.279541015625,1.0
223,nested_reset,True,Q,45,Y,01010101,85,1.0,0.5781803131103516,True,0,1,1.0,0.999755859375,0.99951171875,1.0,0.380859375,0.9996337890625,0.5,0.5,0.999755859375,0.245361328125,0.5,0.916252613067627,True,33,45,45.0,0.500244140625,0.50067138671875,0.854736328125,0.235595703125,0.500457763671875,0.5,0.5,0.99951171875,0.2451171875,0.5,0.5072035789489746,True,161,222,222.0,0.500244140625,0.4999593098958333,0.566650390625,-0.052490234375,0.5001017252604166,1.0,1.0,1.0,0.24560546875,1.0
223,scratch,True,Q,45,Y,01010101,85,1.0,0.5029616355895996,False,,,1024.0,0.500244140625,0.5,0.949951171875,0.373291015625,0.5001220703125,0.5,0.5,0.866943359375,0.102783203125,0.5,0.8579258918762207,True,33,45,45.0,0.499755859375,0.49981689453125,0.658203125,0.08154296875,0.499786376953125,0.5,0.5,0.999267578125,0.235107421875,0.5,0.5784761110941569,True,128,161,161.0,0.500244140625,0.5000813802083334,0.52099609375,-0.0556640625,0.5001627604166667,1.0,1.0,1.0,0.23583984375,1.0
223,sham,True,Q,33,Y,01010101,85,1.0,0.4979863166809082,False,,,1024.0,0.5,0.5,0.87548828125,0.317626953125,0.5,0.5,0.5,0.828125,0.07373046875,0.5,0.8397467136383057,True,24,33,33.0,0.5,0.50006103515625,0.65576171875,0.097900390625,0.500030517578125,0.5,0.5,0.9931640625,0.23876953125,0.5,0.6014853318532308,True,117,128,128.0,0.5,0.5000813802083334,0.50732421875,-0.050537109375,0.5000406901041667,1.0,1.0,1.0,0.24560546875,1.0
227,independent_carry,True,Q,24,Y,01010101,85,1.0,0.547443151473999,True,0,1,1.0,1.0,1.0,1.0,0.395751953125,1.0,0.5,0.5,0.9755859375,0.30712890625,0.5,0.9405108690261841,True,17,24,24.0,0.5,0.5,0.966552734375,0.3623046875,0.5,0.5,0.5,0.997314453125,0.328857421875,0.5,0.5119688510894775,True,222,304,304.0,0.5,0.5,0.5078125,-0.096435546875,0.5,1.0,1.0,1.0,0.33154296875,1.0
227,independent_reset,True,Q,33,Y,01010101,85,1.0,0.554980993270874,True,0,1,1.0,1.0,1.0,1.0,0.395751953125,1.0,0.5,0.5,0.991455078125,0.322998046875,0.5,0.9357472658157349,True,24,33,33.0,0.5,0.5,0.966552734375,0.3623046875,0.5,0.5,0.5,0.996337890625,0.327880859375,0.5,0.5081948439280193,True,222,304,304.0,0.5,0.5,0.5078125,-0.096435546875,0.5,1.0,1.0,1.0,0.33154296875,1.0
227,nested_carry,True,Q,62,Y,01010101,85,1.0,0.6002178192138672,True,0,1,1.0,1.0,1.0,1.0,0.3984375,1.0,0.5,0.5,0.9970703125,0.281494140625,0.5,0.8635522127151489,True,45,62,62.0,0.5,0.5,0.733154296875,0.131591796875,0.5,0.5,0.5,0.9970703125,0.281494140625,0.5,0.5329204400380452,True,222,304,304.0,0.5,0.5,0.50634765625,-0.09521484375,0.5,1.0,1.0,1.0,0.284423828125,1.0
227,nested_reset,True,Q,62,Y,01010101,85,1.0,0.6091537475585938,True,0,1,1.0,1.0,1.0,1.0,0.3984375,1.0,0.5,0.5,0.998046875,0.309326171875,0.5,0.8651840686798096,True,45,62,62.0,0.5,0.5,0.733154296875,0.131591796875,0.5,0.5,0.5,0.99609375,0.307373046875,0.5,0.5246741771697997,True,222,304,304.0,0.5,0.5,0.50634765625,-0.09521484375,0.5,1.0,1.0,1.0,0.311279296875,1.0
227,scratch,True,Q,45,Y,01010101,85,1.0,0.5172405242919922,False,,,1024.0,0.6083984375,0.597900390625,0.966552734375,0.397216796875,0.6031494140625,0.5,0.5,0.950927734375,0.214599609375,0.5,0.9209246635437012,True,33,45,45.0,0.49169921875,0.4959716796875,0.677001953125,0.107666015625,0.49383544921875,0.5,0.5,0.999267578125,0.262939453125,0.5,0.5055694580078125,True,161,222,222.0,0.49658203125,0.4993082682291667,0.52197265625,-0.04736328125,0.49794514973958337,1.0,1.0,1.0,0.263671875,1.0
227,sham,True,Q,45,Y,01010101,85,1.0,0.5161082744598389,False,,,1024.0,0.579345703125,0.576171875,0.855712890625,0.31103515625,0.5777587890625,0.5,0.5,0.828857421875,0.066650390625,0.5,0.9195752143859863,True,33,45,45.0,0.485107421875,0.48883056640625,0.657958984375,0.11328125,0.486968994140625,0.5,0.5,0.9990234375,0.23681640625,0.5,0.5071499347686768,True,222,304,304.0,0.491943359375,0.4976806640625,0.511962890625,-0.03271484375,0.49481201171875,1.0,1.0,1.0,0.23779296875,1.0
229,independent_carry,True,Q,33,Y,01010101,85,1.0,0.5476129055023193,True,0,1,1.0,0.999267578125,0.99951171875,1.0,0.38134765625,0.9993896484375,0.5,0.5,0.9990234375,0.300537109375,0.5,0.8579912185668945,True,24,33,33.0,0.500732421875,0.5008544921875,0.87939453125,0.2607421875,0.50079345703125,0.5,0.5,1.0,0.301513671875,0.5,0.5915785630544027,True,128,161,161.0,0.500732421875,0.5002848307291666,0.62109375,0.00244140625,0.5005086263020833,1.0,1.0,1.0,0.301513671875,1.0
229,independent_reset,True,Q,33,Y,01010101,85,1.0,0.5576896667480469,True,0,1,1.0,0.999267578125,0.99951171875,1.0,0.38134765625,0.9993896484375,0.5,0.5,0.99951171875,0.282470703125,0.5,0.8724366426467896,True,24,33,33.0,0.500732421875,0.5008544921875,0.87939453125,0.2607421875,0.50079345703125,0.5,0.5,0.999755859375,0.28271484375,0.5,0.5681597391764323,True,161,222,222.0,0.500732421875,0.5002848307291666,0.62109375,0.00244140625,0.5005086263020833,1.0,1.0,1.0,0.282958984375,1.0
229,nested_carry,True,Y,128,Y,01010101,85,1.0,0.5968942642211914,True,0,1,1.0,1.0,1.0,1.0,0.399169921875,1.0,0.5,0.5,0.9970703125,0.29443359375,0.5,0.717401385307312,False,,,1024.0,0.5,0.5,0.68408203125,0.083251953125,0.5,0.5,0.5,1.0,0.29736328125,0.5,0.686928113301595,True,117,128,128.0,0.5,0.5,0.65234375,0.051513671875,0.5,1.0,1.0,1.0,0.29736328125,1.0
229,nested_reset,True,Y,128,Y,01010101,85,1.0,0.6097273826599121,True,0,1,1.0,1.0,1.0,1.0,0.399169921875,1.0,0.5,0.5,0.999755859375,0.2568359375,0.5,0.7441872358322144,False,,,1024.0,0.5,0.5,0.68408203125,0.083251953125,0.5,0.5,0.5,1.0,0.257080078125,0.5,0.6562423706054686,True,117,128,128.0,0.5,0.5,0.65234375,0.051513671875,0.5,1.0,1.0,1.0,0.257080078125,1.0
229,scratch,True,Q,62,Y,01010101,85,1.0,0.5119016170501709,False,,,1024.0,0.614501953125,0.614990234375,0.96533203125,0.393310546875,0.61474609375,0.5,0.5,0.8623046875,0.083984375,0.5,0.7793025970458984,True,45,62,62.0,0.490966796875,0.49755859375,0.625244140625,0.05322265625,0.4942626953125,0.5,0.5,1.0,0.2216796875,0.5,0.6398814519246419,True,117,128,128.0,0.507568359375,0.5062255859375,0.549560546875,-0.0224609375,0.50689697265625,1.0,1.0,1.0,0.2216796875,1.0
229,sham,True,Q,45,Y,01010101,85,1.0,0.5023784637451172,False,,,1024.0,0.50537109375,0.5050048828125,0.923095703125,0.359619140625,0.50518798828125,0.5,0.5,0.783203125,-0.003662109375,0.5,0.7820044755935669,True,33,45,45.0,0.50146484375,0.50030517578125,0.600830078125,0.037353515625,0.500885009765625,0.5,0.5,0.9990234375,0.212158203125,0.5,0.6368175347646078,True,117,128,128.0,0.5029296875,0.501708984375,0.53369140625,-0.02978515625,0.5023193359375,1.0,1.0,1.0,0.213134765625,1.0
233,independent_carry,True,Q,24,Y,01010101,85,1.0,0.5481057167053223,True,0,1,1.0,0.99853515625,0.9991455078125,1.0,0.388916015625,0.99884033203125,0.5,0.5,0.991943359375,0.2998046875,0.5,0.9231353998184204,True,17,24,24.0,0.50146484375,0.5010986328125,0.936767578125,0.32568359375,0.50128173828125,0.5,0.5,0.999755859375,0.3076171875,0.5,0.529224157333374,True,222,304,304.0,0.5,0.4997965494791667,0.50927734375,-0.101806640625,0.49989827473958337,1.0,1.0,1.0,0.307861328125,1.0
233,independent_reset,True,Q,33,Y,01010101,85,1.0,0.5592596530914307,True,0,1,1.0,0.99853515625,0.9991455078125,1.0,0.388916015625,0.99884033203125,0.5,0.5,0.99853515625,0.30615234375,0.5,0.9261068105697632,True,24,33,33.0,0.50146484375,0.5010986328125,0.936767578125,0.32568359375,0.50128173828125,0.5,0.5,0.9990234375,0.306640625,0.5,0.515221118927002,True,222,304,304.0,0.5,0.4997965494791667,0.50927734375,-0.101806640625,0.49989827473958337,1.0,1.0,1.0,0.3076171875,1.0
233,nested_carry,True,Q,62,Y,01010101,85,1.0,0.5845232009887695,True,0,1,1.0,1.0,1.0,1.0,0.410400390625,1.0,0.5,0.5,0.99755859375,0.286865234375,0.5,0.8595316410064697,True,45,62,62.0,0.5,0.5,0.723876953125,0.13427734375,0.5,0.5,0.5,1.0,0.289306640625,0.5,0.534827709197998,True,161,222,222.0,0.5,0.5,0.502685546875,-0.0869140625,0.5,1.0,1.0,1.0,0.289306640625,1.0
233,nested_reset,True,Q,62,Y,01010101,85,1.0,0.6034414768218994,True,0,1,1.0,1.0,1.0,1.0,0.410400390625,1.0,0.5,0.5,1.0,0.274169921875,0.5,0.8668762445449829,True,45,62,62.0,0.5,0.5,0.723876953125,0.13427734375,0.5,0.5,0.5,0.99853515625,0.272705078125,0.5,0.5249401728312174,True,161,222,222.0,0.5,0.5,0.502685546875,-0.0869140625,0.5,1.0,1.0,1.0,0.274169921875,1.0
233,scratch,True,Q,45,Y,01010101,85,1.0,0.5021605491638184,False,,,1024.0,0.499755859375,0.4998779296875,0.986083984375,0.397705078125,0.49981689453125,0.5,0.5,0.960205078125,0.23193359375,0.5,0.8352668285369873,True,33,45,45.0,0.499755859375,0.49981689453125,0.657470703125,0.069091796875,0.499786376953125,0.5,0.5,0.991943359375,0.263671875,0.5,0.5703353087107341,True,161,222,222.0,0.499755859375,0.4999186197916667,0.53173828125,-0.056640625,0.49983723958333337,1.0,1.0,1.0,0.271728515625,1.0
